id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_latitude,min_pri_longitude,min_pri_distance,min_pri_duration,min_sec_latitude,min_sec_longitude,min_sec_distance,min_sec_duration,min_other_latitude,min_other_longitude,min_other_distance,min_other_duration
435045151,2109/33 MacKenzie St,Melbourne,3000,560,Apartment,2,1,0,0,N,-37.80768181,144.96683064,-37.80205,144.96951,821.7,102.5,-38.01399,145.17547,38543.1,2267.0,-37.80519,144.95509,1210.6,157.1
435045047,2108/11 Rose Lane,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.81545214,144.95408105,-37.81271,144.94055,1690.6,247.8,-37.74119,144.94274,9568.0,960.8,-37.81654,144.95615,918.6,138.5
435144851,3210/9-23 Mackenzie Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.80753655,144.96732789,-37.80205,144.96951,786.8,97.8,-38.01399,145.17547,38508.1,2262.3,-37.80519,144.95509,1216.7,161.7
435144711,300/668 Bourke Street,Melbourne,3000,550,Apartment,2,2,1,0,N,-37.8166019,144.95420038,-37.82935,144.9535,2350.9,292.6,-37.74119,144.94274,9732.3,968.7,-37.81654,144.95615,602.3,88.4
435044255,2108/11 Rose Lane,Melbourne,3000,600,Apartment,2,1,0,0,Y,-37.81545214,144.95408105,-37.81271,144.94055,1690.6,247.8,-37.74119,144.94274,9568.0,960.8,-37.81654,144.95615,918.6,138.5
435044235,4701/38 Rose Lane,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.81501255,144.95417288,-37.81271,144.94055,1778.6,268.9,-37.74119,144.94274,9656.0,981.9,-37.81654,144.95615,1006.6,159.6
434939691,1404/7 Katherine Place,Melbourne,3000,465,Apartment,1,1,0,0,Y,-37.82042051,144.95649006,-37.82935,144.9535,1846.5,226.9,-37.74119,144.94274,10407.5,1026.2,-37.81654,144.95615,961.5,121.7
435043387,2806/27 Lt Collins Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81275115,144.97255381,-37.80205,144.96951,1430.8,197.3,-38.01399,145.17547,37804.0,2169.2,-37.80784,144.9848,2010.2,268.5
435143123,18/300 King Street,Melbourne,3000,590,Apartment,2,1,0,0,Y,-37.81317958,144.95452919,-37.81271,144.94055,1729.5,247.3,-37.74119,144.94274,9534.4,924.7,-37.81654,144.95615,826.8,114.8
435142791,109/441 Lonsdale Street,Melbourne,3000,360,Apartment,2,1,0,0,Y,-37.81334514,144.95937885,-37.80205,144.96951,2144.1,231.1,-37.74119,144.94274,10027.0,914.2,-37.81654,144.95615,652.7,90.4
435142691,2401/371 Little Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81181276,144.96105113,-37.80205,144.96951,1929.5,215.7,-37.74119,144.94274,9655.4,877.7,-37.81654,144.95615,1161.9,146.3
435142687,3902/220 Spencer Street,Melbourne,3000,650,Apartment,2,2,1,0,Y,-37.81558374,144.95307424,-37.81271,144.94055,1620.2,224.5,-37.74119,144.94274,9497.6,937.4,-37.81654,144.95615,848.2,115.2
435042619,2504/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,-37.80205,144.96951,1674.3,173.6,-37.74119,144.94274,9400.2,835.6,-37.80519,144.95509,913.9,102.0
435142623,924/555 Flinders Street,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.82145164,144.95564585,-37.82935,144.9535,1471.3,175.8,-37.74119,144.94274,10235.5,1050.6,-37.81654,144.95615,1335.4,190.9
435142451,5206/318 Russell,Melbourne,3000,750,Apartment,2,2,0,0,Y,-37.80935157,144.96679686,-37.80205,144.96951,1251.4,128.9,-38.01399,145.17547,38402.5,2230.0,-37.80519,144.95509,1417.6,177.0
435142419,1107/5 Sutherland Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81145799,144.96084673,-37.80205,144.96951,1890.8,207.7,-37.74119,144.94274,9616.8,869.7,-37.81654,144.95615,1123.3,138.3
435142407,42/140 Flinders Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81639455,144.97034476,-37.80205,144.96951,2027.5,241.2,-38.01399,145.17547,37782.7,2167.9,-37.81654,144.95615,1611.1,210.1
435042283,4413/80 A'beckett Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.80903594,144.96105282,-37.80205,144.96951,1593.1,167.2,-37.74119,144.94274,9319.1,829.2,-37.80519,144.95509,832.8,95.6
431384710,3716/228 La Trobe Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.80977208,144.96246014,-37.80205,144.96951,1408.7,159.4,-38.01399,145.17547,38833.3,2297.7,-37.80519,144.95509,1263.4,167.9
435041839,1910/157 Abeckett Street,Melbourne,3000,530,Apartment,1,1,0,0,N,-37.81012056,144.95875235,-37.80205,144.96951,1993.5,217.0,-37.74119,144.94274,9719.5,879.0,-37.80519,144.95509,1084.9,133.9
435141923,5403/442 Elizabeth Street,Melbourne,3000,600,Apartment,1,1,0,0,N,-37.80834504,144.9607299,-37.80205,144.96951,1674.3,173.6,-37.74119,144.94274,9400.2,835.6,-37.80519,144.95509,913.9,102.0
435141391,2002/54 A'Beckett Street,Melbourne,3000,680,Apartment,2,1,0,0,N,-37.80884596,144.96167028,-37.80205,144.96951,1664.3,177.5,-37.74119,144.94274,9390.3,839.5,-37.80519,144.95509,904.0,105.8
435141259,2510/568 Collins Street,Melbourne,3000,540,Apartment,2,1,0,0,N,-37.81846898,144.95547106,-37.82935,144.9535,2092.0,258.6,-37.74119,144.94274,10198.1,1000.9,-37.81654,144.95615,752.0,96.5
435141247,2504/36 La Trobe Street,Melbourne,3000,470,Apartment,2,1,0,0,N,-37.80825992,144.96763496,-37.80205,144.96951,777.4,95.2,-38.01399,145.17547,38355.2,2233.5,-37.80519,144.95509,1324.2,179.7
435041079,3403/315-321 La Trobe Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81095284,144.95995055,-37.80205,144.96951,2019.9,238.7,-37.74119,144.94274,9745.9,900.7,-37.81654,144.95615,958.0,127.8
435041019,5008/500 Elizabeth Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.80723593,144.96022013,-37.80205,144.96951,1513.8,158.5,-37.80597,144.95288,925.8,105.8,-37.80519,144.95509,807.7,91.7
435141031,215/233-239 Collins Street,Melbourne,3000,530,Apartment,2,1,0,0,Y,-37.81588896,144.96598389,-37.80205,144.96951,2418.7,255.3,-38.01399,145.17547,39350.4,2219.4,-37.81654,144.95615,1079.5,128.4
435140187,unit 1701/141-149 La Trobe Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80874709,144.96747579,-37.80205,144.96951,1183.1,125.7,-38.01399,145.17547,38556.7,2253.6,-37.80519,144.95509,1349.3,173.8
435140119,2912/350 William Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81127391,144.95647291,-37.79873,144.95064,2185.1,303.9,-37.74119,144.94274,9244.7,877.8,-37.81654,144.95615,732.2,105.0
435139891,2511/155 Franklin Street,Melbourne,3000,620,Apartment,2,1,0,0,Y,-37.80866473,144.95947354,-37.80205,144.96951,1636.4,171.5,-37.74119,144.94274,9362.3,833.5,-37.80519,144.95509,876.0,99.9
430603630,1711/668 Bourke Street,Melbourne,3000,845,Apartment,3,2,2,0,N,-37.8166019,144.95420038,-37.82935,144.9535,2350.9,292.6,-37.74119,144.94274,9732.3,968.7,-37.81654,144.95615,602.3,88.4
435139711,2913/350 William Street,Melbourne,3000,500,Apartment,2,2,0,0,N,-37.81127391,144.95647291,-37.79873,144.95064,2185.1,303.9,-37.74119,144.94274,9244.7,877.8,-37.81654,144.95615,732.2,105.0
435039035,8/287-293 Exhibition Street,Melbourne,3000,420,Apartment,1,1,0,0,Y,-37.80908145,144.96890819,-37.80205,144.96951,841.9,106.8,-38.01399,145.17547,38178.2,2208.3,-37.80519,144.95509,1512.9,211.8
435038995,5111/560 Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81396911,144.95565289,-37.81271,144.94055,1799.6,256.8,-37.74119,144.94274,9539.3,912.1,-37.81654,144.95615,614.4,89.9
435138955,2008/228 La Trobe Street,Melbourne,3000,600,Apartment,1,1,1,0,N,-37.80977208,144.96246014,-37.80205,144.96951,1408.7,159.4,-38.01399,145.17547,38833.3,2297.7,-37.80519,144.95509,1263.4,167.9
435095387,2905/483 Swanston Street,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.80721793,144.96233577,-37.80205,144.96951,1226.6,122.3,-38.01399,145.17547,39087.8,2310.4,-37.80519,144.95509,863.3,109.8
435138407,1603/464 Collins Street,Melbourne,3000,525,Apartment,1,1,0,0,N,-37.81756745,144.95863992,-37.82935,144.9535,2253.5,275.6,-37.74119,144.94274,9893.6,961.2,-37.81654,144.95615,447.5,56.7
435038083,3604/568 Collins Street,Melbourne,3000,550,Apartment,2,2,1,0,N,-37.81846898,144.95547106,-37.82935,144.9535,2092.0,258.6,-37.74119,144.94274,10198.1,1000.9,-37.81654,144.95615,752.0,96.5
435038011,0203/233 Collins St,Melbourne,3000,520,Apartment,2,1,0,0,N,-37.81588896,144.96598389,-37.80205,144.96951,2418.7,255.3,-38.01399,145.17547,39350.4,2219.4,-37.81654,144.95615,1079.5,128.4
435036739,34/546 Flinders Street,Melbourne,3000,260,Studio,0,1,0,0,N,-37.82052111,144.95614301,-37.82935,144.9535,1878.9,230.8,-37.74119,144.94274,10439.9,1030.1,-37.81654,144.95615,993.9,125.6
435136891,1709/80 A'Beckett Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80903594,144.96105282,-37.80205,144.96951,1593.1,167.2,-37.74119,144.94274,9319.1,829.2,-37.80519,144.95509,832.8,95.6
428199682,6302/500 Elizabeth Street,Melbourne,3000,565,Apartment,2,1,0,0,N,-37.80723593,144.96022013,-37.80205,144.96951,1513.8,158.5,-37.80597,144.95288,925.8,105.8,-37.80519,144.95509,807.7,91.7
435136071,1111/250 Elizabeth Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81267859,144.96273251,-37.80205,144.96951,1956.8,203.4,-38.01399,145.17547,39589.2,2231.4,-37.81654,144.95615,856.7,100.0
435136047,3208/120 A'Beckett Street,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.80866473,144.95947354,-37.80205,144.96951,1636.4,171.5,-37.74119,144.94274,9362.3,833.5,-37.80519,144.95509,876.0,99.9
431098050,4304/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,-37.80205,144.96951,1674.3,173.6,-37.74119,144.94274,9400.2,835.6,-37.80519,144.95509,913.9,102.0
435035575,409/233 Collins Street,Melbourne,3000,485,Apartment,2,1,0,0,N,-37.81588896,144.96598389,-37.80205,144.96951,2418.7,255.3,-38.01399,145.17547,39350.4,2219.4,-37.81654,144.95615,1079.5,128.4
435135443,2018/220 Spencer Street,Melbourne,3000,450,Apartment,2,1,0,0,N,-37.81558374,144.95307424,-37.81271,144.94055,1620.2,224.5,-37.74119,144.94274,9497.6,937.4,-37.81654,144.95615,848.2,115.2
424235254,9/5-7 Drewery Lane,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.811101,144.963803,-37.80205,144.96951,1662.8,182.7,-38.01399,145.17547,38619.4,2263.7,-37.81654,144.95615,1284.2,161.9
435135023,1709/500 Elizabeth Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.80723593,144.96022013,-37.80205,144.96951,1513.8,158.5,-37.80597,144.95288,925.8,105.8,-37.80519,144.95509,807.7,91.7
435134927,1704/318 Queen Street,Melbourne,3000,775,Apartment,2,2,0,0,N,-37.81121545,144.95925724,-37.80205,144.96951,2173.9,228.1,-37.74119,144.94274,9755.9,890.3,-37.81654,144.95615,882.9,109.0
435134479,1306/618 Lonsdale Street,Melbourne,3000,515,Apartment,2,1,0,0,N,-37.81442001,144.954054,-37.81271,144.94055,1727.7,244.1,-37.74119,144.94274,9430.9,929.8,-37.81654,144.95615,762.6,110.3
435134143,504/350 La Trobe Street,Melbourne,3000,395,Apartment,2,1,0,0,N,-37.81070368,144.95927893,-37.80205,144.96951,1864.0,199.3,-37.74119,144.94274,9590.0,861.3,-37.81654,144.95615,1345.2,168.1
435134067,3610/500 Elizabeth Street,Melbourne,3000,580,Apartment,2,2,0,0,N,-37.80723593,144.96022013,-37.80205,144.96951,1513.8,158.5,-37.80597,144.95288,925.8,105.8,-37.80519,144.95509,807.7,91.7
434928403,4402/618 Lonsdale Street,Melbourne,3000,670,Apartment,2,2,1,0,N,-37.81442001,144.954054,-37.81271,144.94055,1727.7,244.1,-37.74119,144.94274,9430.9,929.8,-37.81654,144.95615,762.6,110.3
434928395,703/181 ABeckett Street,Melbourne,3000,370,Studio,1,1,0,0,Y,-37.81017856,144.9582146,-37.79873,144.95064,2200.8,300.8,-37.74119,144.94274,9566.7,859.1,-37.80519,144.95509,903.6,108.3
434927695,4205/81 A'Beckett St,Melbourne,3000,560,Apartment,1,1,0,0,Y,-37.80937409,144.96120621,-37.80205,144.96951,1609.0,186.6,-37.74119,144.94274,9541.2,857.2,-37.80519,144.95509,1054.9,123.6
435133003,1506B/639 Little Lonsdale Street,Melbourne,3000,520,Apartment,1,1,0,0,N,-37.81422603,144.95247795,-37.81271,144.94055,1743.0,267.5,-37.74119,144.94274,9446.2,953.3,-37.81654,144.95615,994.0,156.7
435132995,2707B/639 Little Lonsdale Street,Melbourne,3000,520,Apartment,1,1,0,0,N,-37.81422603,144.95247795,-37.81271,144.94055,1743.0,267.5,-37.74119,144.94274,9446.2,953.3,-37.81654,144.95615,994.0,156.7
435132983,1215/39 Lonsdale Street,Melbourne,3000,420,Apartment,2,1,0,0,N,-37.80991935,144.97110119,-37.80205,144.96951,1058.2,136.3,-37.87323,144.98349,9056.3,983.6,-37.80784,144.9848,1615.3,230.9
435132563,1007/27 Therry Street,Melbourne,3000,525,Apartment,2,1,0,0,N,-37.80694309,144.96107118,-37.80205,144.96951,1291.7,134.2,-37.80597,144.95288,786.8,105.3,-37.80519,144.95509,668.7,91.3
435132443,3208/9-23 Mackenzie Street,Melbourne,3000,750,Apartment,2,2,1,0,N,-37.80753655,144.96732789,-37.80205,144.96951,786.8,97.8,-38.01399,145.17547,38508.1,2262.3,-37.80519,144.95509,1216.7,161.7
434732451,6205/568 Collins Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81846898,144.95547106,-37.82935,144.9535,2092.0,258.6,-37.74119,144.94274,10198.1,1000.9,-37.81654,144.95615,752.0,96.5
412174187,2510/22-24 Jane Bell Lane,Melbourne,3000,570,Apartment,2,1,1,0,Y,-37.81009122722055,144.96626443522214,-37.80205,144.96951,1229.9,128.3,-38.01399,145.17547,38407.9,2239.1,-37.81654,144.95615,1549.9,189.9
434731955,192/538 Little Lonsdale Street,Melbourne,3000,590,Apartment,2,1,1,0,N,-37.81361479,144.95327205,-37.81271,144.94055,1654.1,246.2,-37.74119,144.94274,9357.3,931.9,-37.81654,144.95615,905.0,135.3
435130467,4901/560 Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81396911,144.95565289,-37.81271,144.94055,1799.6,256.8,-37.74119,144.94274,9539.3,912.1,-37.81654,144.95615,614.4,89.9
435029855,2901/11 Rose Lane,Melbourne,3000,575,Apartment,2,1,1,0,Y,-37.81545214,144.95408105,-37.81271,144.94055,1690.6,247.8,-37.74119,144.94274,9568.0,960.8,-37.81654,144.95615,918.6,138.5
435130115,1106/555 Flinders Street,Melbourne,3000,370,Apartment,1,1,0,0,N,-37.82145164,144.95564585,-37.82935,144.9535,1471.3,175.8,-37.74119,144.94274,10235.5,1050.6,-37.81654,144.95615,1335.4,190.9
431049234,2602/560 Flinders Street,Melbourne,3000,650,Apartment,2,1,0,0,Y,-37.82062941,144.95576947,-37.82935,144.9535,1784.1,230.7,-37.74119,144.94274,10478.5,1036.4,-37.81654,144.95615,1032.4,132.0
435130011,2206/75-89 A'beckett Street,Melbourne,3000,700,Apartment,2,1,0,0,N,-37.80937409,144.96120621,-37.80205,144.96951,1609.0,186.6,-37.74119,144.94274,9541.2,857.2,-37.80519,144.95509,1054.9,123.6
435029267,2.01/15 Collins Street,Melbourne,3000,695,Apartment,2,2,1,0,N,-37.81375319,144.97330122,-37.80205,144.96951,1562.2,207.7,-38.01399,145.17547,37692.8,2142.4,-37.80784,144.9848,1952.4,260.9
435129495,4405/639 Lonsdale Street,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.81508266,144.95330845,-37.81271,144.94055,1537.9,221.6,-37.74119,144.94274,9415.4,934.6,-37.81654,144.95615,987.6,133.4
435129487,2901/200 Spencer Street,Melbourne,3000,500,Apartment,2,1,1,0,N,-37.81630028,144.95316801,-37.82935,144.9535,2064.2,249.5,-37.74119,144.94274,9669.3,956.8,-37.81654,144.95615,771.3,107.3
435129423,1002/233 Collins St,Melbourne,3000,450,Apartment,1,1,0,0,Y,-37.81588896,144.96598389,-37.80205,144.96951,2418.7,255.3,-38.01399,145.17547,39350.4,2219.4,-37.81654,144.95615,1079.5,128.4
435128787,503/243 Franklin Street,Melbourne,3000,350,Apartment,1,1,0,0,Y,-37.8095502,144.95662008,-37.79873,144.95064,1982.0,280.5,-37.74119,144.94274,9041.5,854.5,-37.80519,144.95509,684.7,88.1
435128283,211B/399 Bourke Street,Melbourne,3000,350,Apartment,1,1,0,0,N,-37.81474565,144.96223608,-37.80205,144.96951,2379.6,245.9,-37.74119,144.94274,10262.4,928.9,-37.81654,144.95615,575.9,71.2
435127631,405/39 Queen Street,Melbourne,3000,450,Apartment,1,1,0,1,N,-37.817888,144.96173721,-37.82935,144.9535,2289.9,313.0,-37.74119,144.94274,10761.1,1004.2,-37.81654,144.95615,877.2,137.5
435127563,2906/80 Abeckett Street,Melbourne,3000,500,Apartment,2,1,0,0,N,-37.80903594,144.96105282,-37.80205,144.96951,1593.1,167.2,-37.74119,144.94274,9319.1,829.2,-37.80519,144.95509,832.8,95.6
435127239,1702/8 Downie Street,Melbourne,3000,360,Apartment,1,1,0,0,N,-37.82055509,144.95602546,-37.82935,144.9535,1783.8,230.6,-37.74119,144.94274,10478.8,1036.5,-37.81654,144.95615,1032.7,132.1
435126339,1108/551-555 Swanston Street,Melbourne,3000,575,Apartment,2,2,1,0,Y,-37.8057399,144.96279031,-37.80205,144.96951,1012.4,90.3,-38.01399,145.17547,39247.0,2314.5,-37.80519,144.95509,991.3,118.4
435126167,1016/233 Collins St,Melbourne,3000,460,Apartment,2,1,0,0,N,-37.81588896,144.96598389,-37.80205,144.96951,2418.7,255.3,-38.01399,145.17547,39350.4,2219.4,-37.81654,144.95615,1079.5,128.4
425111542,2513/157 A'beckett Street,Melbourne,3000,800,Apartment,2,2,0,0,N,-37.81012056,144.95875235,-37.80205,144.96951,1993.5,217.0,-37.74119,144.94274,9719.5,879.0,-37.80519,144.95509,1084.9,133.9
435125487,2302/5 Sutherland Street,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.81145799,144.96084673,-37.80205,144.96951,1890.8,207.7,-37.74119,144.94274,9616.8,869.7,-37.81654,144.95615,1123.3,138.3
435024515,504/639 Lonsdale Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81508266,144.95330845,-37.81271,144.94055,1537.9,221.6,-37.74119,144.94274,9415.4,934.6,-37.81654,144.95615,987.6,133.4
435024503,5605/560 Lonsdale Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.81396911,144.95565289,-37.81271,144.94055,1799.6,256.8,-37.74119,144.94274,9539.3,912.1,-37.81654,144.95615,614.4,89.9
435024407,2402/80 A'beckett Street,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.80903594,144.96105282,-37.80205,144.96951,1593.1,167.2,-37.74119,144.94274,9319.1,829.2,-37.80519,144.95509,832.8,95.6
435124987,625/118 Franklin Street,Melbourne,3000,530,Apartment,3,2,0,0,N,-37.80835728,144.95900848,-37.80205,144.96951,1570.3,166.0,-37.74119,144.94274,9296.3,828.0,-37.80519,144.95509,810.0,94.4
435124727,3601/8 Sutherland Street,Melbourne,3000,720,Apartment,3,2,0,0,Y,-37.81140829,144.96101689,-37.80205,144.96951,1890.9,207.7,-37.74119,144.94274,9616.9,869.7,-37.81654,144.95615,1123.4,138.3
435022863,1501/568 St Kilda Road,Melbourne,3000,430,Apartment,1,1,1,0,N,-37.84702394,144.97902329,-37.84883,144.98214,557.5,52.8,-37.84883,144.98214,557.5,52.8,-37.84977,144.98231,757.6,82.5
435123279,6207/568 Collins Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81846898,144.95547106,-37.82935,144.9535,2092.0,258.6,-37.74119,144.94274,10198.1,1000.9,-37.81654,144.95615,752.0,96.5
435123211,1206/118 Russell Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81351305,144.96908252,-37.80205,144.96951,1713.7,190.4,-38.01399,145.17547,37932.6,2178.1,-37.81654,144.95615,1539.1,196.4
435122575,2803/483 Swanston Street,Melbourne,3000,600,Apartment,2,1,0,0,Y,-37.80721793,144.96233577,-37.80205,144.96951,1226.6,122.3,-38.01399,145.17547,39087.8,2310.4,-37.80519,144.95509,863.3,109.8
435122415,201/108 Flinders Street,Melbourne,3000,400,Apartment,2,1,0,0,N,-37.81615882,144.97112066,-37.80205,144.96951,1708.9,219.3,-38.01399,145.17547,37432.1,2112.5,-37.81654,144.95615,1910.7,235.6
435122143,709/11 Cohen Place,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.8109907,144.96903427,-37.80205,144.96951,1193.4,160.6,-38.01399,145.17547,38310.4,2238.7,-37.81654,144.95615,1652.9,205.9
435122115,1605/12  Queen Rd,Melbourne,3000,759,Apartment,2,2,1,0,N,-37.83878871,144.9743025,-37.83359,144.97709,1388.2,222.8,-37.83589,144.97186,409.9,60.1,-37.84977,144.98231,1718.8,177.2
435121351,4107/371 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,1,0,0,N,-37.81181276,144.96105113,-37.80205,144.96951,1929.5,215.7,-37.74119,144.94274,9655.4,877.7,-37.81654,144.95615,1161.9,146.3
434927035,1214/22-24 Jane Bell Lane,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.8101513,144.96621802,-37.80205,144.96951,1236.1,129.8,-38.01399,145.17547,38414.0,2240.5,-37.81654,144.95615,1556.1,191.4
435120759,3405/81 A'beckett Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80937409,144.96120621,-37.80205,144.96951,1609.0,186.6,-37.74119,144.94274,9541.2,857.2,-37.80519,144.95509,1054.9,123.6
435120255,1014/260 Spencer Street,Melbourne,3000,490,Apartment,1,1,0,0,N,-37.81466833,144.9526688,-37.81271,144.94055,1657.4,238.8,-37.74119,144.94274,9553.3,944.7,-37.81654,144.95615,885.0,125.2
435119931,309/402-408 La Trobe Street,Melbourne,3000,450,Apartment,2,1,0,0,N,-37.8111586,144.95772176,-37.79873,144.95064,2584.3,335.4,-37.74119,144.94274,9735.8,889.7,-37.81654,144.95615,1029.8,138.2
423938838,1610/199 William Street,Melbourne,3000,600,Apartment,2,2,0,0,Y,-37.814638,144.957123,-37.82935,144.9535,2539.3,338.3,-37.74119,144.94274,9573.8,929.3,-37.81654,144.95615,521.1,98.5
435119611,3705/462 Elizabeth Street,Melbourne,3000,725,Apartment,2,2,0,0,Y,-37.80787113,144.9605113,-37.80205,144.96951,1438.7,151.7,-37.80597,144.95288,850.7,99.0,-37.80519,144.95509,732.6,85.0
435119559,1203/243 Franklin Street,Melbourne,3000,380,Apartment,1,1,0,0,Y,-37.8095502,144.95662008,-37.79873,144.95064,1982.0,280.5,-37.74119,144.94274,9041.5,854.5,-37.80519,144.95509,684.7,88.1
431407982,3106/285 La Trobe Street,Melbourne,3000,670,Apartment,2,2,0,0,N,-37.81069224,144.96083581,-37.80205,144.96951,1971.3,227.0,-37.74119,144.94274,9697.3,889.0,-37.81654,144.95615,1076.6,138.5
435118351,806B/639 Little Lonsdale Street,Melbourne,3000,550,Apartment,1,1,0,0,N,-37.81422603,144.95247795,-37.81271,144.94055,1743.0,267.5,-37.74119,144.94274,9446.2,953.3,-37.81654,144.95615,994.0,156.7
435117999,828/139 Lonsdale Street,Melbourne,3000,450,Apartment,2,1,0,0,N,-37.81075027,144.96825648,-37.80205,144.96951,1091.9,136.3,-38.01399,145.17547,38208.9,2214.5,-37.81654,144.95615,1453.2,169.9
435117795,3403/371 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.81181276,144.96105113,-37.80205,144.96951,1929.5,215.7,-37.74119,144.94274,9655.4,877.7,-37.81654,144.95615,1161.9,146.3
435117695,2007B/639 Little Lonsdale Street,Melbourne,3000,460,Apartment,1,1,0,0,N,-37.81422603,144.95247795,-37.81271,144.94055,1743.0,267.5,-37.74119,144.94274,9446.2,953.3,-37.81654,144.95615,994.0,156.7
435117579,306/408 Lonsdale Street,Melbourne,3000,350,Apartment,1,1,0,0,Y,-37.81259809,144.96040233,-37.80205,144.96951,1919.6,198.5,-37.74119,144.94274,9802.4,881.6,-37.81654,144.95615,802.5,97.4
435117471,914B/639 Little Lonsdale Street,Melbourne,3000,700,Apartment,2,2,0,0,N,-37.81422603,144.95247795,-37.81271,144.94055,1743.0,267.5,-37.74119,144.94274,9446.2,953.3,-37.81654,144.95615,994.0,156.7
435117387,4313/560 Lonsdale Street,Melbourne,3000,900,Apartment,3,2,1,0,N,-37.81396911,144.95565289,-37.81271,144.94055,1799.6,256.8,-37.74119,144.94274,9539.3,912.1,-37.81654,144.95615,614.4,89.9
435117243,604/20-22 McKillop Street,Melbourne,3000,540,Apartment,2,1,0,0,N,-37.81517649,144.96182081,-37.80205,144.96951,2388.6,265.6,-37.74119,144.94274,10271.5,948.6,-37.81654,144.95615,585.0,90.9
435117111,2804/38 Rose Lane,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.81501255,144.95417288,-37.81271,144.94055,1778.6,268.9,-37.74119,144.94274,9656.0,981.9,-37.81654,144.95615,1006.6,159.6
435116795,811/408 Lonsdale Street,Melbourne,3000,400,Apartment,1,1,0,0,Y,-37.81259809,144.96040233,-37.80205,144.96951,1919.6,198.5,-37.74119,144.94274,9802.4,881.6,-37.81654,144.95615,802.5,97.4
430343262,2206/288 Spencer Street,Melbourne,3000,440,Apartment,1,1,0,0,N,-37.81382683,144.95202133,-37.81271,144.94055,1594.4,223.3,-37.74119,144.94274,9471.8,936.3,-37.81654,144.95615,1064.9,142.6
435116239,1313/268 Flinders Street,Melbourne,3000,350,Apartment,2,1,0,0,N,-37.81776407,144.96564753,-37.80205,144.96951,2553.6,273.1,-38.01399,145.17547,39000.7,2184.1,-37.81654,144.95615,1214.5,146.2
435115847,2803/318 Russell Street,Melbourne,3000,720,Apartment,2,2,0,0,N,-37.80935157,144.96679686,-37.80205,144.96951,1251.4,128.9,-38.01399,145.17547,38402.5,2230.0,-37.80519,144.95509,1417.6,177.0
435115087,1011/618 Lonsdale Street,Melbourne,3000,600,Apartment,2,2,1,0,N,-37.81442001,144.954054,-37.81271,144.94055,1727.7,244.1,-37.74119,144.94274,9430.9,929.8,-37.81654,144.95615,762.6,110.3
434924363,2514/250 Elizabeth Street,Melbourne,3000,800,Apartment,2,1,2,0,N,-37.81267859,144.96273251,-37.80205,144.96951,1956.8,203.4,-38.01399,145.17547,39589.2,2231.4,-37.81654,144.95615,856.7,100.0
434923923,909/565 Flinders Street,Melbourne,3000,550,House,2,2,1,0,N,-37.82106828,144.95589951,-37.82935,144.9535,1557.2,181.4,-37.74119,144.94274,10114.4,1023.5,-37.81654,144.95615,1214.2,163.8
