id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,closest_primary_lat,closest_primary_long,closest_secondary_lat,closest_secondary_long,closest_train_lat,closest_train_long,closest_tram_lat,closest_tram_long,closest_bus_lat,closest_bus_long,closest_park_lat,closest_park_long
435045151,2109/33 MacKenzie St,Melbourne,3000,560,Apartment,2,1,0,0,N,-37.80768181,144.9668306,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808909,144.966098,-37.808579,144.966311,-37.79768225,144.9686789
435045047,2108/11 Rose Lane,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.81545214,144.9540811,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.816846,144.953997,-37.814288,144.955124,-37.81878617,144.9692956
435144851,3210/9-23 Mackenzie Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.80753655,144.9673279,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808185,144.968537,-37.808579,144.966311,-37.79768225,144.9686789
435144711,300/668 Bourke Street,Melbourne,3000,550,Apartment,2,2,1,0,N,-37.8166019,144.9542004,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.816846,144.953997,-37.814288,144.955124,-37.81878617,144.9692956
435044255,2108/11 Rose Lane,Melbourne,3000,600,Apartment,2,1,0,0,Y,-37.81545214,144.9540811,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.816846,144.953997,-37.814288,144.955124,-37.81878617,144.9692956
435044235,4701/38 Rose Lane,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.81501255,144.9541729,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.815313,144.952381,-37.814288,144.955124,-37.81878617,144.9692956
434939691,1404/7 Katherine Place,Melbourne,3000,465,Apartment,1,1,0,0,Y,-37.82042051,144.9564901,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.820834,144.955853,-37.819325,144.953509,-37.81878617,144.9692956
435043387,2806/27 Lt Collins Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81275115,144.9725538,-37.80205,144.96951,-38.01399,145.17547,-37.811054,144.972911,-37.813557,144.973285,-37.80972,144.971323,-37.81878617,144.9692956
435143123,18/300 King Street,Melbourne,3000,590,Apartment,2,1,0,0,Y,-37.81317958,144.9545292,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.81248,144.953732,-37.814288,144.955124,-37.81878617,144.9692956
435142791,109/441 Lonsdale Street,Melbourne,3000,360,Apartment,2,1,0,0,Y,-37.81334514,144.9593789,-37.80205,144.96951,-37.74119,144.94274,-37.811981,144.955654,-37.815122,144.960054,-37.813269,144.959219,-37.81878617,144.9692956
435142691,2401/371 Little Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81181276,144.9610511,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811105,144.961778,-37.812636,144.960645,-37.81878617,144.9692956
435142687,3902/220 Spencer Street,Melbourne,3000,650,Apartment,2,2,1,0,Y,-37.81558374,144.9530742,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.815313,144.952381,-37.814821,144.952077,-37.81878617,144.9692956
435042619,2504/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435142623,924/555 Flinders Street,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.82145164,144.9556459,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821554,144.955265,-37.819325,144.953509,-37.81878617,144.9692956
435142451,5206/318 Russell,Melbourne,3000,750,Apartment,2,2,0,0,Y,-37.80935157,144.9667969,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808909,144.966098,-37.809574,144.966488,-37.81878617,144.9692956
435142419,1107/5 Sutherland Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81145799,144.9608467,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811105,144.961778,-37.812636,144.960645,-37.81878617,144.9692956
435142407,42/140 Flinders Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81639455,144.9703448,-37.80205,144.96951,-38.01399,145.17547,-37.818305,144.966964,-37.816564,144.9705,-37.810444,144.968861,-37.81878617,144.9692956
435042283,4413/80 A'beckett Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.80903594,144.9610528,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.810604,144.95885,-37.81878617,144.9692956
431384710,3716/228 La Trobe Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.80977208,144.9624601,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.810291,144.961596,-37.811598,144.964195,-37.81878617,144.9692956
435041839,1910/157 Abeckett Street,Melbourne,3000,530,Apartment,1,1,0,0,N,-37.81012056,144.9587524,-37.80205,144.96951,-37.74119,144.94274,-37.811981,144.955654,-37.811061,144.958712,-37.810236,144.958405,-37.81878617,144.9692956
435141923,5403/442 Elizabeth Street,Melbourne,3000,600,Apartment,1,1,0,0,N,-37.80834504,144.9607299,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435141391,2002/54 A'Beckett Street,Melbourne,3000,680,Apartment,2,1,0,0,N,-37.80884596,144.9616703,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810291,144.961596,-37.810604,144.95885,-37.81878617,144.9692956
435141259,2510/568 Collins Street,Melbourne,3000,540,Apartment,2,1,0,0,N,-37.81846898,144.9554711,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.818741,144.955183,-37.819325,144.953509,-37.81878617,144.9692956
435141247,2504/36 La Trobe Street,Melbourne,3000,470,Apartment,2,1,0,0,N,-37.80825992,144.967635,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808185,144.968537,-37.808579,144.966311,-37.79768225,144.9686789
435041079,3403/315-321 La Trobe Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81095284,144.9599506,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811005,144.959122,-37.811698,144.959069,-37.81878617,144.9692956
435041019,5008/500 Elizabeth Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.80723593,144.9602201,-37.80205,144.96951,-37.80597,144.95288,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435141031,215/233-239 Collins Street,Melbourne,3000,530,Apartment,2,1,0,0,Y,-37.81588896,144.9659839,-37.80205,144.96951,-38.01399,145.17547,-37.818305,144.966964,-37.815674,144.965957,-37.811567,144.965025,-37.81878617,144.9692956
435140187,unit 1701/141-149 La Trobe Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80874709,144.9674758,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808185,144.968537,-37.808579,144.966311,-37.81878617,144.9692956
435140119,2912/350 William Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81127391,144.9564729,-37.79873,144.95064,-37.74119,144.94274,-37.811981,144.955654,-37.811711,144.956718,-37.810488,144.956331,-37.81878617,144.9692956
435139891,2511/155 Franklin Street,Melbourne,3000,620,Apartment,2,1,0,0,Y,-37.80866473,144.9594735,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.81878617,144.9692956
430603630,1711/668 Bourke Street,Melbourne,3000,845,Apartment,3,2,2,0,N,-37.8166019,144.9542004,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.816846,144.953997,-37.814288,144.955124,-37.81878617,144.9692956
435139711,2913/350 William Street,Melbourne,3000,500,Apartment,2,2,0,0,N,-37.81127391,144.9564729,-37.79873,144.95064,-37.74119,144.94274,-37.811981,144.955654,-37.811711,144.956718,-37.810488,144.956331,-37.81878617,144.9692956
435039035,8/287-293 Exhibition Street,Melbourne,3000,420,Apartment,1,1,0,0,Y,-37.80908145,144.9689082,-37.80205,144.96951,-38.01399,145.17547,-37.811054,144.972911,-37.808185,144.968537,-37.808841,144.968962,-37.81878617,144.9692956
435038995,5111/560 Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81396911,144.9556529,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.812461,144.956799,-37.814255,144.955807,-37.81878617,144.9692956
435138955,2008/228 La Trobe Street,Melbourne,3000,600,Apartment,1,1,1,0,N,-37.80977208,144.9624601,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.810291,144.961596,-37.811598,144.964195,-37.81878617,144.9692956
435095387,2905/483 Swanston Street,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.80721793,144.9623358,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.807799,144.962868,-37.807495,144.965637,-37.79768225,144.9686789
435138407,1603/464 Collins Street,Melbourne,3000,525,Apartment,1,1,0,0,N,-37.81756745,144.9586399,-37.82935,144.9535,-37.74119,144.94274,-37.811981,144.955654,-37.817457,144.959092,-37.816648,144.961296,-37.81878617,144.9692956
435038083,3604/568 Collins Street,Melbourne,3000,550,Apartment,2,2,1,0,N,-37.81846898,144.9554711,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.818741,144.955183,-37.819325,144.953509,-37.81878617,144.9692956
435038011,0203/233 Collins St,Melbourne,3000,520,Apartment,2,1,0,0,N,-37.81588896,144.9659839,-37.80205,144.96951,-38.01399,145.17547,-37.818305,144.966964,-37.815674,144.965957,-37.811567,144.965025,-37.81878617,144.9692956
435036739,34/546 Flinders Street,Melbourne,3000,260,Studio,0,1,0,0,N,-37.82052111,144.956143,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.820834,144.955853,-37.819325,144.953509,-37.81878617,144.9692956
435136891,1709/80 A'Beckett Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80903594,144.9610528,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.810604,144.95885,-37.81878617,144.9692956
428199682,6302/500 Elizabeth Street,Melbourne,3000,565,Apartment,2,1,0,0,N,-37.80723593,144.9602201,-37.80205,144.96951,-37.80597,144.95288,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435136071,1111/250 Elizabeth Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81267859,144.9627325,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.813447,144.962758,-37.812511,144.961784,-37.81878617,144.9692956
435136047,3208/120 A'Beckett Street,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.80866473,144.9594735,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.81878617,144.9692956
431098050,4304/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435035575,409/233 Collins Street,Melbourne,3000,485,Apartment,2,1,0,0,N,-37.81588896,144.9659839,-37.80205,144.96951,-38.01399,145.17547,-37.818305,144.966964,-37.815674,144.965957,-37.811567,144.965025,-37.81878617,144.9692956
435135443,2018/220 Spencer Street,Melbourne,3000,450,Apartment,2,1,0,0,N,-37.81558374,144.9530742,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.815313,144.952381,-37.814821,144.952077,-37.81878617,144.9692956
424235254,9/5-7 Drewery Lane,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.811101,144.963803,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.810382,144.964274,-37.811598,144.964195,-37.81878617,144.9692956
435135023,1709/500 Elizabeth Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.80723593,144.9602201,-37.80205,144.96951,-37.80597,144.95288,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435134927,1704/318 Queen Street,Melbourne,3000,775,Apartment,2,2,0,0,N,-37.81121545,144.9592572,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811005,144.959122,-37.811698,144.959069,-37.81878617,144.9692956
435134479,1306/618 Lonsdale Street,Melbourne,3000,515,Apartment,2,1,0,0,N,-37.81442001,144.954054,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.81496,144.952311,-37.814288,144.955124,-37.81878617,144.9692956
435134143,504/350 La Trobe Street,Melbourne,3000,395,Apartment,2,1,0,0,N,-37.81070368,144.9592789,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811005,144.959122,-37.810604,144.95885,-37.81878617,144.9692956
435134067,3610/500 Elizabeth Street,Melbourne,3000,580,Apartment,2,2,0,0,N,-37.80723593,144.9602201,-37.80205,144.96951,-37.80597,144.95288,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
434928403,4402/618 Lonsdale Street,Melbourne,3000,670,Apartment,2,2,1,0,N,-37.81442001,144.954054,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.81496,144.952311,-37.814288,144.955124,-37.81878617,144.9692956
434928395,703/181 ABeckett Street,Melbourne,3000,370,Studio,1,1,0,0,Y,-37.81017856,144.9582146,-37.79873,144.95064,-37.74119,144.94274,-37.811981,144.955654,-37.811061,144.958712,-37.810236,144.958405,-37.81878617,144.9692956
434927695,4205/81 A'Beckett St,Melbourne,3000,560,Apartment,1,1,0,0,Y,-37.80937409,144.9612062,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.810604,144.95885,-37.81878617,144.9692956
435133003,1506B/639 Little Lonsdale Street,Melbourne,3000,520,Apartment,1,1,0,0,N,-37.81422603,144.952478,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.81496,144.952311,-37.814821,144.952077,-37.81878617,144.9692956
435132995,2707B/639 Little Lonsdale Street,Melbourne,3000,520,Apartment,1,1,0,0,N,-37.81422603,144.952478,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.81496,144.952311,-37.814821,144.952077,-37.81878617,144.9692956
435132983,1215/39 Lonsdale Street,Melbourne,3000,420,Apartment,2,1,0,0,N,-37.80991935,144.9711012,-37.80205,144.96951,-37.87323,144.98349,-37.811054,144.972911,-37.809676,144.972949,-37.80972,144.971323,-37.81878617,144.9692956
435132563,1007/27 Therry Street,Melbourne,3000,525,Apartment,2,1,0,0,N,-37.80694309,144.9610712,-37.80205,144.96951,-37.80597,144.95288,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435132443,3208/9-23 Mackenzie Street,Melbourne,3000,750,Apartment,2,2,1,0,N,-37.80753655,144.9673279,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808185,144.968537,-37.808579,144.966311,-37.79768225,144.9686789
434732451,6205/568 Collins Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81846898,144.9554711,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.818741,144.955183,-37.819325,144.953509,-37.81878617,144.9692956
412174187,2510/22-24 Jane Bell Lane,Melbourne,3000,570,Apartment,2,1,1,0,Y,-37.81009123,144.9662644,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808909,144.966098,-37.809574,144.966488,-37.81878617,144.9692956
434731955,192/538 Little Lonsdale Street,Melbourne,3000,590,Apartment,2,1,1,0,N,-37.81361479,144.9532721,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.81248,144.953732,-37.814821,144.952077,-37.81878617,144.9692956
435130467,4901/560 Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81396911,144.9556529,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.812461,144.956799,-37.814255,144.955807,-37.81878617,144.9692956
435029855,2901/11 Rose Lane,Melbourne,3000,575,Apartment,2,1,1,0,Y,-37.81545214,144.9540811,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.816846,144.953997,-37.814288,144.955124,-37.81878617,144.9692956
435130115,1106/555 Flinders Street,Melbourne,3000,370,Apartment,1,1,0,0,N,-37.82145164,144.9556459,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.821554,144.955265,-37.819325,144.953509,-37.81878617,144.9692956
431049234,2602/560 Flinders Street,Melbourne,3000,650,Apartment,2,1,0,0,Y,-37.82062941,144.9557695,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.820834,144.955853,-37.819325,144.953509,-37.81878617,144.9692956
435130011,2206/75-89 A'beckett Street,Melbourne,3000,700,Apartment,2,1,0,0,N,-37.80937409,144.9612062,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.810604,144.95885,-37.81878617,144.9692956
435029267,2.01/15 Collins Street,Melbourne,3000,695,Apartment,2,2,1,0,N,-37.81375319,144.9733012,-37.80205,144.96951,-38.01399,145.17547,-37.811054,144.972911,-37.813557,144.973285,-37.80972,144.971323,-37.81878617,144.9692956
435129495,4405/639 Lonsdale Street,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.81508266,144.9533085,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.815313,144.952381,-37.814821,144.952077,-37.81878617,144.9692956
435129487,2901/200 Spencer Street,Melbourne,3000,500,Apartment,2,1,1,0,N,-37.81630028,144.953168,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.817063,144.953514,-37.814821,144.952077,-37.81878617,144.9692956
435129423,1002/233 Collins St,Melbourne,3000,450,Apartment,1,1,0,0,Y,-37.81588896,144.9659839,-37.80205,144.96951,-38.01399,145.17547,-37.818305,144.966964,-37.815674,144.965957,-37.811567,144.965025,-37.81878617,144.9692956
435128787,503/243 Franklin Street,Melbourne,3000,350,Apartment,1,1,0,0,Y,-37.8095502,144.9566201,-37.79873,144.95064,-37.74119,144.94274,-37.811981,144.955654,-37.809428,144.955474,-37.809494,144.956188,-37.81878617,144.9692956
435128283,211B/399 Bourke Street,Melbourne,3000,350,Apartment,1,1,0,0,N,-37.81474565,144.9622361,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.814039,144.963128,-37.815682,144.961175,-37.81878617,144.9692956
435127631,405/39 Queen Street,Melbourne,3000,450,Apartment,1,1,0,1,N,-37.817888,144.9617372,-37.82935,144.9535,-37.74119,144.94274,-37.818305,144.966964,-37.819063,144.961797,-37.817685,144.961824,-37.81878617,144.9692956
435127563,2906/80 Abeckett Street,Melbourne,3000,500,Apartment,2,1,0,0,N,-37.80903594,144.9610528,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.810604,144.95885,-37.81878617,144.9692956
435127239,1702/8 Downie Street,Melbourne,3000,360,Apartment,1,1,0,0,N,-37.82055509,144.9560255,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.820834,144.955853,-37.819325,144.953509,-37.81878617,144.9692956
435126339,1108/551-555 Swanston Street,Melbourne,3000,575,Apartment,2,2,1,0,Y,-37.8057399,144.9627903,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.805694,144.963108,-37.805204,144.96604,-37.79768225,144.9686789
435126167,1016/233 Collins St,Melbourne,3000,460,Apartment,2,1,0,0,N,-37.81588896,144.9659839,-37.80205,144.96951,-38.01399,145.17547,-37.818305,144.966964,-37.815674,144.965957,-37.811567,144.965025,-37.81878617,144.9692956
425111542,2513/157 A'beckett Street,Melbourne,3000,800,Apartment,2,2,0,0,N,-37.81012056,144.9587524,-37.80205,144.96951,-37.74119,144.94274,-37.811981,144.955654,-37.811061,144.958712,-37.810236,144.958405,-37.81878617,144.9692956
435125487,2302/5 Sutherland Street,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.81145799,144.9608467,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811105,144.961778,-37.812636,144.960645,-37.81878617,144.9692956
435024515,504/639 Lonsdale Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81508266,144.9533085,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.815313,144.952381,-37.814821,144.952077,-37.81878617,144.9692956
435024503,5605/560 Lonsdale Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.81396911,144.9556529,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.812461,144.956799,-37.814255,144.955807,-37.81878617,144.9692956
435024407,2402/80 A'beckett Street,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.80903594,144.9610528,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.810604,144.95885,-37.81878617,144.9692956
435124987,625/118 Franklin Street,Melbourne,3000,530,Apartment,3,2,0,0,N,-37.80835728,144.9590085,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435124727,3601/8 Sutherland Street,Melbourne,3000,720,Apartment,3,2,0,0,Y,-37.81140829,144.9610169,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811105,144.961778,-37.812636,144.960645,-37.81878617,144.9692956
435022863,1501/568 St Kilda Road,Melbourne,3000,430,Apartment,1,1,1,0,N,-37.84702394,144.9790233,-37.84883,144.98214,-37.84883,144.98214,-37.849518,144.98986,-37.847552,144.979719,-37.847707,144.980374,-37.84527552,144.9775368
435123279,6207/568 Collins Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81846898,144.9554711,-37.82935,144.9535,-37.74119,144.94274,-37.817936,144.951411,-37.818741,144.955183,-37.819325,144.953509,-37.81878617,144.9692956
435123211,1206/118 Russell Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81351305,144.9690825,-37.80205,144.96951,-38.01399,145.17547,-37.811054,144.972911,-37.812769,144.968354,-37.810444,144.968861,-37.81878617,144.9692956
435122575,2803/483 Swanston Street,Melbourne,3000,600,Apartment,2,1,0,0,Y,-37.80721793,144.9623358,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.807799,144.962868,-37.807495,144.965637,-37.79768225,144.9686789
435122415,201/108 Flinders Street,Melbourne,3000,400,Apartment,2,1,0,0,N,-37.81615882,144.9711207,-37.80205,144.96951,-38.01399,145.17547,-37.818305,144.966964,-37.816564,144.9705,-37.810444,144.968861,-37.81878617,144.9692956
435122143,709/11 Cohen Place,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.8109907,144.9690343,-37.80205,144.96951,-38.01399,145.17547,-37.811054,144.972911,-37.812468,144.969169,-37.810444,144.968861,-37.81878617,144.9692956
435122115,1605/12  Queen Rd,Melbourne,3000,759,Apartment,2,2,1,0,N,-37.83878871,144.9743025,-37.83359,144.97709,-37.83589,144.97186,-37.838449,144.992342,-37.838855,144.97657,-37.829848,144.974215,-37.8359949,144.9708874
435121351,4107/371 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,1,0,0,N,-37.81181276,144.9610511,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811105,144.961778,-37.812636,144.960645,-37.81878617,144.9692956
434927035,1214/22-24 Jane Bell Lane,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.8101513,144.966218,-37.80205,144.96951,-38.01399,145.17547,-37.809939,144.962594,-37.808909,144.966098,-37.809574,144.966488,-37.81878617,144.9692956
435120759,3405/81 A'beckett Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80937409,144.9612062,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.810604,144.95885,-37.81878617,144.9692956
435120255,1014/260 Spencer Street,Melbourne,3000,490,Apartment,1,1,0,0,N,-37.81466833,144.9526688,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.81496,144.952311,-37.814821,144.952077,-37.81878617,144.9692956
435119931,309/402-408 La Trobe Street,Melbourne,3000,450,Apartment,2,1,0,0,N,-37.8111586,144.9577218,-37.79873,144.95064,-37.74119,144.94274,-37.811981,144.955654,-37.811061,144.958712,-37.810236,144.958405,-37.81878617,144.9692956
423938838,1610/199 William Street,Melbourne,3000,600,Apartment,2,2,0,0,Y,-37.814638,144.957123,-37.82935,144.9535,-37.74119,144.94274,-37.811981,144.955654,-37.81544,144.95816,-37.813898,144.957021,-37.81878617,144.9692956
435119611,3705/462 Elizabeth Street,Melbourne,3000,725,Apartment,2,2,0,0,Y,-37.80787113,144.9605113,-37.80205,144.96951,-37.80597,144.95288,-37.809939,144.962594,-37.80689,144.959849,-37.809659,144.95841,-37.79768225,144.9686789
435119559,1203/243 Franklin Street,Melbourne,3000,380,Apartment,1,1,0,0,Y,-37.8095502,144.9566201,-37.79873,144.95064,-37.74119,144.94274,-37.811981,144.955654,-37.809428,144.955474,-37.809494,144.956188,-37.81878617,144.9692956
431407982,3106/285 La Trobe Street,Melbourne,3000,670,Apartment,2,2,0,0,N,-37.81069224,144.9608358,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.810355,144.961117,-37.812636,144.960645,-37.81878617,144.9692956
435118351,806B/639 Little Lonsdale Street,Melbourne,3000,550,Apartment,1,1,0,0,N,-37.81422603,144.952478,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.81496,144.952311,-37.814821,144.952077,-37.81878617,144.9692956
435117999,828/139 Lonsdale Street,Melbourne,3000,450,Apartment,2,1,0,0,N,-37.81075027,144.9682565,-37.80205,144.96951,-38.01399,145.17547,-37.811054,144.972911,-37.812468,144.969169,-37.810444,144.968861,-37.81878617,144.9692956
435117795,3403/371 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,2,0,0,N,-37.81181276,144.9610511,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811105,144.961778,-37.812636,144.960645,-37.81878617,144.9692956
435117695,2007B/639 Little Lonsdale Street,Melbourne,3000,460,Apartment,1,1,0,0,N,-37.81422603,144.952478,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.81496,144.952311,-37.814821,144.952077,-37.81878617,144.9692956
435117579,306/408 Lonsdale Street,Melbourne,3000,350,Apartment,1,1,0,0,Y,-37.81259809,144.9604023,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.811105,144.961778,-37.812636,144.960645,-37.81878617,144.9692956
435117471,914B/639 Little Lonsdale Street,Melbourne,3000,700,Apartment,2,2,0,0,N,-37.81422603,144.952478,-37.81271,144.94055,-37.74119,144.94274,-37.817936,144.951411,-37.81496,144.952311,-37.814821,144.952077,-37.81878617,144.9692956
435117387,4313/560 Lonsdale Street,Melbourne,3000,900,Apartment,3,2,1,0,N,-37.81396911,144.9556529,-37.81271,144.94055,-37.74119,144.94274,-37.811981,144.955654,-37.812461,144.956799,-37.814255,144.955807,-37.81878617,144.9692956
435117243,604/20-22 McKillop Street,Melbourne,3000,540,Apartment,2,1,0,0,N,-37.81517649,144.9618208,-37.80205,144.96951,-37.74119,144.94274,-37.809939,144.962594,-37.814039,144.963128,-37.815682,144.961175,-37.81878617,144.9692956
