id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_longitude,min_pri_latitude,min_pri_icsea,min_sec_longitude,min_sec_latitude,min_sec_icsea,min_train_longitude,min_train_latitude,min_tram_longitude,min_tram_latitude,min_bus_longitude,min_bus_latitude,min_park_longitude,min_park_latitude
435142691,2401/371 Little Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81181276,144.96105113,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961778,-37.811105,144.960645,-37.812636,144.96929557735743,-37.81878616702655
435142687,3902/220 Spencer Street,Melbourne,3000,650,Apartment,2,2,1,0,Y,-37.81558374,144.95307424,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.952381,-37.815313,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435042619,2504/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96929557735743,-37.81878616702655
435142623,924/555 Flinders Street,Melbourne,3000,480,Apartment,1,1,0,0,Y,-37.82145164,144.95564585,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955265,-37.821554,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435142451,5206/318 Russell,Melbourne,3000,750,Apartment,2,2,0,0,Y,-37.80935157,144.96679686,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.966098,-37.808909,144.966488,-37.809574,144.96929557735743,-37.81878616702655
435142419,1107/5 Sutherland Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81145799,144.96084673,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961778,-37.811105,144.960645,-37.812636,144.96929557735743,-37.81878616702655
435142407,42/140 Flinders Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81639455,144.97034476,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.9705,-37.816564,144.968861,-37.810444,144.96929557735743,-37.81878616702655
435042283,4413/80 A'beckett Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.80903594,144.96105282,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95841,-37.809659,144.96929557735743,-37.81878616702655
431384710,3716/228 La Trobe Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.80977208,144.96246014,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.963465,-37.809647,144.964195,-37.811598,144.96929557735743,-37.81878616702655
435041839,1910/157 Abeckett Street,Melbourne,3000,530,Apartment,1,1,0,0,N,-37.81012056,144.95875235,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.959122,-37.811005,144.958405,-37.810236,144.96929557735743,-37.81878616702655
435141923,5403/442 Elizabeth Street,Melbourne,3000,600,Apartment,1,1,0,0,N,-37.80834504,144.9607299,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96929557735743,-37.81878616702655
435141391,2002/54 A'Beckett Street,Melbourne,3000,680,Apartment,2,1,0,0,N,-37.80884596,144.96167028,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95841,-37.809659,144.96929557735743,-37.81878616702655
435141259,2510/568 Collins Street,Melbourne,3000,540,Apartment,2,1,0,0,N,-37.81846898,144.95547106,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955183,-37.818741,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435141247,2504/36 La Trobe Street,Melbourne,3000,470,Apartment,2,1,0,0,N,-37.80825992,144.96763496,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.968537,-37.808185,144.966311,-37.808579,144.96929557735743,-37.81878616702655
435041079,3403/315-321 La Trobe Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81095284,144.95995055,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959122,-37.811005,144.95885,-37.810604,144.96929557735743,-37.81878616702655
435041019,5008/500 Elizabeth Street,Melbourne,3000,420,Apartment,1,1,0,0,N,-37.80723593,144.96022013,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96867888782603,-37.797682250586114
435141031,215/233-239 Collins Street,Melbourne,3000,530,Apartment,2,1,0,0,Y,-37.81588896,144.96598389,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.965957,-37.815674,144.961571,-37.816545,144.96929557735743,-37.81878616702655
435140187,unit 1701/141-149 La Trobe Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80874709,144.96747579,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.968537,-37.808185,144.966311,-37.808579,144.96929557735743,-37.81878616702655
435140119,2912/350 William Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81127391,144.95647291,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.956718,-37.811711,144.956331,-37.810488,144.96929557735743,-37.81878616702655
435139891,2511/155 Franklin Street,Melbourne,3000,620,Apartment,2,1,0,0,Y,-37.80866473,144.95947354,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96929557735743,-37.81878616702655
430603630,1711/668 Bourke Street,Melbourne,3000,845,Apartment,3,2,2,0,N,-37.8166019,144.95420038,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953997,-37.816846,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435139711,2913/350 William Street,Melbourne,3000,500,Apartment,2,2,0,0,N,-37.81127391,144.95647291,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.956718,-37.811711,144.956331,-37.810488,144.96929557735743,-37.81878616702655
435039035,8/287-293 Exhibition Street,Melbourne,3000,420,Apartment,1,1,0,0,Y,-37.80908145,144.96890819,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.972911,-37.811054,144.968537,-37.808185,144.968962,-37.808841,144.96929557735743,-37.81878616702655
435038995,5111/560 Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81396911,144.95565289,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.955654,-37.811981,144.956799,-37.812461,144.955807,-37.814255,144.96929557735743,-37.81878616702655
435138955,2008/228 La Trobe Street,Melbourne,3000,600,Apartment,1,1,1,0,N,-37.80977208,144.96246014,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.963465,-37.809647,144.964195,-37.811598,144.96929557735743,-37.81878616702655
435095387,2905/483 Swanston Street,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.80721793,144.96233577,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.962868,-37.807799,144.965637,-37.807495,144.96867888782603,-37.797682250586114
435138407,1603/464 Collins Street,Melbourne,3000,525,Apartment,1,1,0,0,N,-37.81756745,144.95863992,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.959092,-37.817457,144.961296,-37.816648,144.96929557735743,-37.81878616702655
435038083,3604/568 Collins Street,Melbourne,3000,550,Apartment,2,2,1,0,N,-37.81846898,144.95547106,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955183,-37.818741,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435038011,0203/233 Collins St,Melbourne,3000,520,Apartment,2,1,0,0,N,-37.81588896,144.96598389,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.965957,-37.815674,144.961571,-37.816545,144.96929557735743,-37.81878616702655
435036739,34/546 Flinders Street,Melbourne,3000,260,Studio,0,1,0,0,N,-37.82052111,144.95614301,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955853,-37.820834,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435136891,1709/80 A'Beckett Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80903594,144.96105282,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95841,-37.809659,144.96929557735743,-37.81878616702655
428199682,6302/500 Elizabeth Street,Melbourne,3000,565,Apartment,2,1,0,0,N,-37.80723593,144.96022013,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96867888782603,-37.797682250586114
435136071,1111/250 Elizabeth Street,Melbourne,3000,400,Apartment,1,1,0,0,N,-37.81267859,144.96273251,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.962594,-37.809939,144.962758,-37.813447,144.961784,-37.812511,144.96929557735743,-37.81878616702655
435136047,3208/120 A'Beckett Street,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.80866473,144.95947354,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96929557735743,-37.81878616702655
431098050,4304/442 Elizabeth Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80834504,144.9607299,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96929557735743,-37.81878616702655
435035575,409/233 Collins Street,Melbourne,3000,485,Apartment,2,1,0,0,N,-37.81588896,144.96598389,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.965957,-37.815674,144.961571,-37.816545,144.96929557735743,-37.81878616702655
435135443,2018/220 Spencer Street,Melbourne,3000,450,Apartment,2,1,0,0,N,-37.81558374,144.95307424,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.952381,-37.815313,144.952077,-37.814821,144.96929557735743,-37.81878616702655
424235254,9/5-7 Drewery Lane,Melbourne,3000,650,Apartment,2,2,1,0,N,-37.811101,144.963803,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.964274,-37.810382,144.964195,-37.811598,144.96929557735743,-37.81878616702655
435135023,1709/500 Elizabeth Street,Melbourne,3000,410,Apartment,1,1,0,0,N,-37.80723593,144.96022013,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96867888782603,-37.797682250586114
435134927,1704/318 Queen Street,Melbourne,3000,775,Apartment,2,2,0,0,N,-37.81121545,144.95925724,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.959122,-37.811005,144.959069,-37.811698,144.96929557735743,-37.81878616702655
435134479,1306/618 Lonsdale Street,Melbourne,3000,515,Apartment,2,1,0,0,N,-37.81442001,144.954054,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.955654,-37.811981,144.952311,-37.81496,144.955124,-37.814288,144.96929557735743,-37.81878616702655
435134143,504/350 La Trobe Street,Melbourne,3000,395,Apartment,2,1,0,0,N,-37.81070368,144.95927893,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959122,-37.811005,144.95885,-37.810604,144.96929557735743,-37.81878616702655
435134067,3610/500 Elizabeth Street,Melbourne,3000,580,Apartment,2,2,0,0,N,-37.80723593,144.96022013,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96867888782603,-37.797682250586114
434928403,4402/618 Lonsdale Street,Melbourne,3000,670,Apartment,2,2,1,0,N,-37.81442001,144.954054,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.955654,-37.811981,144.952311,-37.81496,144.955124,-37.814288,144.96929557735743,-37.81878616702655
434928395,703/181 ABeckett Street,Melbourne,3000,370,Studio,1,1,0,0,Y,-37.81017856,144.9582146,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.958712,-37.811061,144.958405,-37.810236,144.96929557735743,-37.81878616702655
434927695,4205/81 A'Beckett St,Melbourne,3000,560,Apartment,1,1,0,0,Y,-37.80937409,144.96120621,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95885,-37.810604,144.96929557735743,-37.81878616702655
435133003,1506B/639 Little Lonsdale Street,Melbourne,3000,520,Apartment,1,1,0,0,N,-37.81422603,144.95247795,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.955654,-37.811981,144.952311,-37.81496,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435132995,2707B/639 Little Lonsdale Street,Melbourne,3000,520,Apartment,1,1,0,0,N,-37.81422603,144.95247795,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.955654,-37.811981,144.952311,-37.81496,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435132983,1215/39 Lonsdale Street,Melbourne,3000,420,Apartment,2,1,0,0,N,-37.80991935,144.97110119,144.96951,-37.80205,1140.0,144.9905,-37.80298,,144.972911,-37.811054,144.972949,-37.809676,144.971323,-37.80972,144.96929557735743,-37.81878616702655
435132563,1007/27 Therry Street,Melbourne,3000,525,Apartment,2,1,0,0,N,-37.80694309,144.96107118,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96867888782603,-37.797682250586114
435132443,3208/9-23 Mackenzie Street,Melbourne,3000,750,Apartment,2,2,1,0,N,-37.80753655,144.96732789,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.968537,-37.808185,144.968752,-37.806954,144.96867888782603,-37.797682250586114
434732451,6205/568 Collins Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81846898,144.95547106,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955183,-37.818741,144.953509,-37.819325,144.96929557735743,-37.81878616702655
412174187,2510/22-24 Jane Bell Lane,Melbourne,3000,570,Apartment,2,1,1,0,Y,-37.81009122722055,144.96626443522214,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.966098,-37.808909,144.966488,-37.809574,144.96929557735743,-37.81878616702655
434731955,192/538 Little Lonsdale Street,Melbourne,3000,590,Apartment,2,1,1,0,N,-37.81361479,144.95327205,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.953732,-37.81248,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435130467,4901/560 Lonsdale Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.81396911,144.95565289,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.955654,-37.811981,144.956799,-37.812461,144.955807,-37.814255,144.96929557735743,-37.81878616702655
435029855,2901/11 Rose Lane,Melbourne,3000,575,Apartment,2,1,1,0,Y,-37.81545214,144.95408105,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.952381,-37.815313,144.955124,-37.814288,144.96929557735743,-37.81878616702655
435130115,1106/555 Flinders Street,Melbourne,3000,370,Apartment,1,1,0,0,N,-37.82145164,144.95564585,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955265,-37.821554,144.953509,-37.819325,144.96929557735743,-37.81878616702655
431049234,2602/560 Flinders Street,Melbourne,3000,650,Apartment,2,1,0,0,Y,-37.82062941,144.95576947,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955853,-37.820834,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435130011,2206/75-89 A'beckett Street,Melbourne,3000,700,Apartment,2,1,0,0,N,-37.80937409,144.96120621,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95885,-37.810604,144.96929557735743,-37.81878616702655
435029267,2.01/15 Collins Street,Melbourne,3000,695,Apartment,2,2,1,0,N,-37.81375319,144.97330122,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.972911,-37.811054,144.973285,-37.813557,144.971323,-37.80972,144.96929557735743,-37.81878616702655
435129495,4405/639 Lonsdale Street,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.81508266,144.95330845,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.952381,-37.815313,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435129487,2901/200 Spencer Street,Melbourne,3000,500,Apartment,2,1,1,0,N,-37.81630028,144.95316801,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953514,-37.817063,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435129423,1002/233 Collins St,Melbourne,3000,450,Apartment,1,1,0,0,Y,-37.81588896,144.96598389,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.965957,-37.815674,144.961571,-37.816545,144.96929557735743,-37.81878616702655
435128787,503/243 Franklin Street,Melbourne,3000,350,Apartment,1,1,0,0,Y,-37.8095502,144.95662008,144.95064,-37.79873,1144.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.955454,-37.809743,144.956188,-37.809494,144.96929557735743,-37.81878616702655
435128283,211B/399 Bourke Street,Melbourne,3000,350,Apartment,1,1,0,0,N,-37.81474565,144.96223608,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.962594,-37.809939,144.963128,-37.814039,144.960681,-37.814628,144.96929557735743,-37.81878616702655
435127631,405/39 Queen Street,Melbourne,3000,450,Apartment,1,1,0,1,N,-37.817888,144.96173721,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.960698,-37.818539,144.961824,-37.817685,144.96929557735743,-37.81878616702655
435127563,2906/80 Abeckett Street,Melbourne,3000,500,Apartment,2,1,0,0,N,-37.80903594,144.96105282,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95841,-37.809659,144.96929557735743,-37.81878616702655
435127239,1702/8 Downie Street,Melbourne,3000,360,Apartment,1,1,0,0,N,-37.82055509,144.95602546,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955853,-37.820834,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435126339,1108/551-555 Swanston Street,Melbourne,3000,575,Apartment,2,2,1,0,Y,-37.8057399,144.96279031,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.963108,-37.805694,144.96604,-37.805204,144.96867888782603,-37.797682250586114
435126167,1016/233 Collins St,Melbourne,3000,460,Apartment,2,1,0,0,N,-37.81588896,144.96598389,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.965957,-37.815674,144.961571,-37.816545,144.96929557735743,-37.81878616702655
425111542,2513/157 A'beckett Street,Melbourne,3000,800,Apartment,2,2,0,0,N,-37.81012056,144.95875235,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.955654,-37.811981,144.959122,-37.811005,144.958405,-37.810236,144.96929557735743,-37.81878616702655
435125487,2302/5 Sutherland Street,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.81145799,144.96084673,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961778,-37.811105,144.960645,-37.812636,144.96929557735743,-37.81878616702655
435024515,504/639 Lonsdale Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81508266,144.95330845,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.952381,-37.815313,144.952077,-37.814821,144.96929557735743,-37.81878616702655
435024503,5605/560 Lonsdale Street,Melbourne,3000,800,Apartment,2,2,1,0,N,-37.81396911,144.95565289,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.955654,-37.811981,144.956799,-37.812461,144.955807,-37.814255,144.96929557735743,-37.81878616702655
435024407,2402/80 A'beckett Street,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.80903594,144.96105282,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95841,-37.809659,144.96929557735743,-37.81878616702655
435124987,625/118 Franklin Street,Melbourne,3000,530,Apartment,3,2,0,0,N,-37.80835728,144.95900848,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.959849,-37.80689,144.95841,-37.809659,144.96867888782603,-37.797682250586114
435124727,3601/8 Sutherland Street,Melbourne,3000,720,Apartment,3,2,0,0,Y,-37.81140829,144.96101689,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961778,-37.811105,144.960645,-37.812636,144.96929557735743,-37.81878616702655
435022863,1501/568 St Kilda Road,Melbourne,3000,430,Apartment,1,1,1,0,N,-37.84702394,144.97902329,144.98562,-37.84135,1159.0,144.99116,-37.85175,1089.0,144.98986,-37.849518,144.979719,-37.847552,144.980374,-37.847707,144.9775368097436,-37.84527552218428
435123279,6207/568 Collins Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81846898,144.95547106,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.955183,-37.818741,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435123211,1206/118 Russell Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.81351305,144.96908252,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.972911,-37.811054,144.968354,-37.812769,144.968861,-37.810444,144.96929557735743,-37.81878616702655
435122575,2803/483 Swanston Street,Melbourne,3000,600,Apartment,2,1,0,0,Y,-37.80721793,144.96233577,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.962868,-37.807799,144.965637,-37.807495,144.96867888782603,-37.797682250586114
435122415,201/108 Flinders Street,Melbourne,3000,400,Apartment,2,1,0,0,N,-37.81615882,144.97112066,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.9705,-37.816564,144.968861,-37.810444,144.96929557735743,-37.81878616702655
435122143,709/11 Cohen Place,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.8109907,144.96903427,144.96951,-37.80205,1140.0,144.96477,-37.82823,1138.0,144.972911,-37.811054,144.969169,-37.812468,144.968861,-37.810444,144.96929557735743,-37.81878616702655
435122115,1605/12  Queen Rd,Melbourne,3000,759,Apartment,2,2,1,0,N,-37.83878871,144.9743025,144.98562,-37.84135,1159.0,144.96477,-37.82823,1138.0,144.992342,-37.838449,144.97657,-37.838855,144.982571,-37.833812,144.97088738176305,-37.835994900091386
435121351,4107/371 Little Lonsdale Street,Melbourne,3000,650,Apartment,2,1,0,0,N,-37.81181276,144.96105113,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961778,-37.811105,144.960645,-37.812636,144.96929557735743,-37.81878616702655
434927035,1214/22-24 Jane Bell Lane,Melbourne,3000,530,Apartment,2,1,0,0,N,-37.8101513,144.96621802,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.966098,-37.808909,144.966488,-37.809574,144.96929557735743,-37.81878616702655
435120759,3405/81 A'beckett Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80937409,144.96120621,144.96951,-37.80205,1140.0,144.95538,-37.79698,1127.0,144.962594,-37.809939,144.961596,-37.810291,144.95885,-37.810604,144.96929557735743,-37.81878616702655
435120255,1014/260 Spencer Street,Melbourne,3000,490,Apartment,1,1,0,0,N,-37.81466833,144.9526688,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.952311,-37.81496,144.952077,-37.814821,144.96929557735743,-37.81878616702655
